year,round,driver_id,stop,lap,duration,race_name,circuit_id,driver_name,grid_position,finish_position,position_change,status,race_completed
2013,2,gutierrez,4,51,22.542,Malaysian Grand Prix,sepang,Esteban Gutiérrez,14,12,2,+1 Lap,True
2013,2,perez,4,54,21.366,Malaysian Grand Prix,sepang,Sergio Pérez,9,9,0,Finished,True
2013,3,webber,1,1,21.287,Chinese Grand Prix,shanghai,Mark Webber,22,20,2,Wheel,False
2013,3,ricciardo,1,4,24.946,Chinese Grand Prix,shanghai,Daniel Ricciardo,7,7,0,Finished,True
2013,3,hamilton,1,5,20.379,Chinese Grand Prix,shanghai,Lewis Hamilton,1,3,-2,Finished,True
2013,3,rosberg,1,5,22.299,Chinese Grand Prix,shanghai,Nico Rosberg,4,19,-15,Suspension,False
2013,3,pic,1,5,21.265,Chinese Grand Prix,shanghai,Charles Pic,20,16,4,+1 Lap,True
2013,3,alonso,1,6,19.719,Chinese Grand Prix,shanghai,Fernando Alonso,3,1,2,Finished,True
2013,3,raikkonen,1,6,20.753,Chinese Grand Prix,shanghai,Kimi Räikkönen,2,2,0,Finished,True
2013,3,jules_bianchi,1,6,21.097,Chinese Grand Prix,shanghai,Jules Bianchi,18,15,3,+1 Lap,True
2013,3,garde,1,6,20.905,Chinese Grand Prix,shanghai,Giedo van der Garde,21,18,3,+1 Lap,True
2013,3,massa,1,7,20.753,Chinese Grand Prix,shanghai,Felipe Massa,5,6,-1,Finished,True
2013,3,grosjean,1,7,20.083,Chinese Grand Prix,shanghai,Romain Grosjean,6,9,-3,Finished,True
2013,3,maldonado,1,7,20.794,Chinese Grand Prix,shanghai,Pastor Maldonado,14,14,0,Finished,True
2013,3,chilton,1,7,21.063,Chinese Grand Prix,shanghai,Max Chilton,19,17,2,+1 Lap,True
2013,3,vettel,1,14,19.323,Chinese Grand Prix,shanghai,Sebastian Vettel,9,4,5,Finished,True
2013,3,hulkenberg,1,14,22.838,Chinese Grand Prix,shanghai,Nico Hülkenberg,10,10,0,Finished,True
2013,3,resta,1,14,20.598,Chinese Grand Prix,shanghai,Paul di Resta,11,8,3,Finished,True
2013,3,vergne,1,15,20.977,Chinese Grand Prix,shanghai,Jean-Éric Vergne,15,12,3,Finished,True
2013,3,bottas,1,16,21.614,Chinese Grand Prix,shanghai,Valtteri Bottas,16,13,3,Finished,True
2013,3,button,1,23,19.898,Chinese Grand Prix,shanghai,Jenson Button,8,5,3,Finished,True
2013,3,perez,1,24,19.969,Chinese Grand Prix,shanghai,Sergio Pérez,12,11,1,Finished,True
2013,3,webber,2,15,26.956,Chinese Grand Prix,shanghai,Mark Webber,22,20,2,Wheel,False
2013,3,jules_bianchi,2,16,24.834,Chinese Grand Prix,shanghai,Jules Bianchi,18,15,3,+1 Lap,True
2013,3,pic,2,17,22.183,Chinese Grand Prix,shanghai,Charles Pic,20,16,4,+1 Lap,True
2013,3,massa,2,19,20.027,Chinese Grand Prix,shanghai,Felipe Massa,5,6,-1,Finished,True
2013,3,rosberg,2,19,19.894,Chinese Grand Prix,shanghai,Nico Rosberg,4,19,-15,Suspension,False
2013,3,garde,2,20,20.743,Chinese Grand Prix,shanghai,Giedo van der Garde,21,18,3,+1 Lap,True
2013,3,hamilton,2,21,20.584,Chinese Grand Prix,shanghai,Lewis Hamilton,1,3,-2,Finished,True
